Организация;Партнер;ИНН;КПП;ТС;ГосНомер;ИД;Активно;ОкончаниеНачисления;НомерНачисления;ДатаНачисления;Сумманачисления;НомерСчета;ДатаСчет;
НАВИ ГРУПП ООО;ЗАО ПСК " СОЮЗ ";2464007521;540601001; 5792хк;5792хк;;Нет;31.05.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;ЗАО ПСК " СОЮЗ ";2464007521;540601001; a3p913510;a3p913510;;Нет;31.05.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;ЗАО ПСК " СОЮЗ ";2464007521;540601001; 3844ку;3844ку;;Нет;31.05.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;ЗАО ПСК " СОЮЗ ";2464007521;540601001; к239кк;к239кк;;Нет;31.05.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;ЗАО ПСК " СОЮЗ ";2464007521;540601001; к253кк;к253кк;;Нет;31.12.2016 0:00:00;;;0;;;
НАВИ ГРУПП ООО;ЗАО ПСК " СОЮЗ ";2464007521;540601001;53125 а411мр   ;а411мр   ;;Нет;31.05.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;ЗАО ПСК " СОЮЗ ";2464007521;540601001; а465нр   ;а465нр   ;;Нет;31.05.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;ЗАО ПСК " СОЮЗ ";2464007521;540601001; е285нр   ;е285нр   ;;Нет;31.05.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;ЗАО ПСК " СОЮЗ ";2464007521;540601001; е574ов   ;е574ов   ;;Нет;29.02.2016 0:00:00;;;0;;;
НАВИ ГРУПП ООО;ЗАО ПСК " СОЮЗ ";2464007521;540601001; р563ум   ;р563ум   ;;Нет;31.05.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;ЗАО ПСК " СОЮЗ ";2464007521;540601001; р564ум   ;р564ум   ;;Нет;31.05.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;ЗАО ПСК " СОЮЗ ";2464007521;540601001; с751оу   ;с751оу   ;;Нет;31.05.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;ЗАО ПСК " СОЮЗ ";2464007521;540601001; в305тт;в305тт;;Нет;31.05.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;ЗАО ПСК " СОЮЗ ";2464007521;540601001; 2079ку   ;2079ку   ;;Нет;31.05.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;ЗАО ПСК " СОЮЗ ";2464007521;540601001; р057мн;р057мн;;Нет;31.05.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;ЗАО ПСК " СОЮЗ ";2464007521;540601001; а853уе;а853уе;;Нет;31.05.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;ЗАО ПСК " СОЮЗ ";2464007521;540601001;480251 у117нв   ;у117нв   ;;Нет;31.05.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;СпецПромЭкология;2465225402;246501001; у244мк;у244мк;;Нет;30.08.2015 0:00:00;;;0;;;
НАВИ ГРУПП ООО;СпецПромЭкология;2465225402;246501001;Heli 30 б/н;б/н;;Да;01.01.0001 0:00:00;;;0;;;
НАВИ ГРУПП ООО;СпецПромЭкология;2465225402;246501001;Heli 25 б/н;б/н;;Да;01.01.0001 0:00:00;;;0;;;
НАВИ ГРУПП ООО;ИП Коробейникова Екатерина Валерьевна;246008138330;;Dyna С980ХК     ;С980ХК     ;;Да;01.01.0001 0:00:00;;;0;;;
НАВИ ГРУПП ООО;ИП Коробейникова Екатерина Валерьевна;246008138330;;RAM 1500 н102ну     ;н102ну     ;;Нет;01.11.2019 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Разрез Майрыхский УК ООО;1901116203;190101001;Duster 086       ;086       ;;Нет;01.07.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Разрез Майрыхский УК ООО;1901116203;190101001;L200 к320кн    ;к320кн    ;;Нет;01.07.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Разрез Майрыхский УК ООО;1901116203;190101001;ГАЗ NEXT 859        ;859        ;;Нет;01.07.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Разрез Майрыхский УК ООО;1901116203;190101001;L200 997       ;997       ;;Нет;01.07.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Разрез Майрыхский УК ООО;1901116203;190101001;L200 584       ;584       ;;Нет;01.07.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Разрез Майрыхский УК ООО;1901116203;190101001;L200 А644КО    ;А644КО    ;;Нет;01.07.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Разрез Майрыхский УК ООО;1901116203;190101001;L200 190       ;190       ;236013957;Нет;01.07.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Разрез Майрыхский УК ООО;1901116203;190101001;Бульдозер №76       ;№76       ;;Нет;01.07.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Разрез Майрыхский УК ООО;1901116203;190101001;L200 б/н;б/н;;Нет;01.07.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Разрез Майрыхский УК ООО;1901116203;190101001;Hilux б/н;б/н;;Нет;01.07.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Разрез Майрыхский УК ООО;1901116203;190101001;3909945 б/н;б/н;;Нет;01.07.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Разрез Майрыхский УК ООО;1901116203;190101001;390994 б/н;б/н;;Нет;01.07.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Разрез Майрыхский УК ООО;1901116203;190101001;Трэкол б/н;б/н;;Нет;01.07.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Разрез Майрыхский УК ООО;1901116203;190101001;ВАЗ 2104 б/н;б/н;;Нет;01.07.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Разрез Майрыхский УК ООО;1901116203;190101001;Соболь 086        ;086        ;;Нет;01.07.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Сафаров Афик Кифаят Оглы ИП;243903448304;;336 н630нс     ;н630нс     ;;Нет;01.01.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Сафаров Афик Кифаят Оглы ИП;243903448304;;152062 к091мм     ;к091мм     ;;Нет;01.01.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Сафаров Афик Кифаят Оглы ИП;243903448304;;152062 к115мм     ;к115мм     ;;Нет;01.01.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Сафаров Афик Кифаят Оглы ИП;243903448304;;Samsung 9773кс    ;9773кс    ;;Нет;01.01.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Сафаров Афик Кифаят Оглы ИП;243903448304;;250 5861кх    ;5861кх    ;;Нет;01.01.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Сафаров Афик Кифаят Оглы ИП;243903448304;;LW300 9675ку     ;9675ку     ;;Нет;01.01.2020 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;43206 у756ан     ;у756ан     ;;Нет;31.05.2017 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;43206 р990вс     ;р990вс     ;;Нет;31.05.2017 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;65111 м925кк     ;м925кк     ;;Нет;31.05.2017 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;65111 м883кк     ;м883кк     ;;Нет;31.05.2017 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;65111 829        ;829        ;;Нет;31.05.2017 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;43206 м904кк     ;м904кк     ;;Нет;31.05.2017 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;6470 в019тк     ;в019тк     ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;6470 в019тк     ;в019тк     ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;349D 505       ;505       ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;349D 505       ;505       ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;325 502       ;502       ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;325 502       ;502       ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;Автоцистерна 8920мх    ;8920мх    ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;Автоцистерна 8920мх    ;8920мх    ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;FM460 510        ;510        ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;FM460 510        ;510        ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;329 503       ;503       ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;329 503       ;503       ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;773 326       ;326       ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;773 326       ;326       ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;D6T 214        ;214        ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;D6T 214        ;214        ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;39094 м862кк     ;м862кк     ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;39094 м862кк     ;м862кк     ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;6470 у602уу     ;у602уу     ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;6470 у602уу     ;у602уу     ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;349D 507       ;507       ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;349D 507       ;507       ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;329 504       ;504       ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;329 504       ;504       ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;336 513       ;513       ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;336 513       ;513       ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;325 501       ;501       ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;325 501       ;501       ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;43118 а098нс     ;а098нс     ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;43118 а098нс     ;а098нс     ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;990 401       ;401       ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;990 401       ;401       ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;ELF о102ан     ;о102ан     ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;ELF о102ан     ;о102ан     ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;6470 у611уу     ;у611уу     ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;6470 у611уу     ;у611уу     ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;5675Е1 о185ан     ;о185ан     ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;5675Е1 о185ан     ;о185ан     ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;990 402       ;402       ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;990 402       ;402       ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;5557 х694ав     ;х694ав     ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;5557 х694ав     ;х694ав     ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;clg614h 614       ;614       ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;clg614h 614       ;614       ;;Нет;31.07.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;966 CAT 413       ;413       ;;Да;01.01.0001 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;D9R 208       ;208       ;;Да;01.01.0001 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;ZW220 405       ;405       ;;Да;01.01.0001 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;ZW220 706       ;706       ;;Да;01.01.0001 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;RH6015 500       ;500       ;;Нет;06.09.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;D11R 101       ;101       ;;Нет;06.09.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;7730 361       ;361       ;;Нет;06.09.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;7730 360       ;360       ;;Нет;06.09.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;D6R 219       ;219       ;;Нет;06.09.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;Полуприцеп Цистерна 4701а;4701ам     ;;Да;01.01.0001 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;Полуприцеп Цистерна 8920а;8920ам     ;;Да;01.01.0001 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;урал а845нр124  ;а845нр124  ;;Да;01.01.0001 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;урал а850нр124  ;а850нр124  ;;Да;01.01.0001 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;Камаз у545км19   ;у545км19   ;;Да;01.01.0001 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;урал у826ан142  ;у826ан142  ;;Да;01.01.0001 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;43206 о188ан     ;о188ан     ;;Нет;31.05.2017 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;43206 р878вс     ;р878вс     ;;Нет;31.05.2017 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;/ к803вм     ;к803вм     ;;Нет;31.05.2017 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;43206 р972вс     ;р972вс     ;;Нет;31.05.2017 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;43206 х549еа     ;х549еа     ;;Нет;31.05.2017 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;43206 м863кк     ;м863кк     ;;Нет;31.05.2017 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;43206 м852кк     ;м852кк     ;;Нет;31.05.2017 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214013808;421401001;374D 508       ;508       ;;Нет;30.04.2018 0:00:00;;;0;;;
НАВИ ГРУПП ООО;Артель старателей Золотой полюс;4214039838;770401001;374D 508       ;508       ;;Нет;31.07.2018 0:00:00;;;0;;;
